"id"	"chemical_id"	"chemical_name"	"protein_id"	"protein_name"	"relation_name"	"relation_id"	"source"	"dikb_id"	"fda_id"	"drugcentral_id"	"reference"	"year"	"measurement_type"	"measurement_value"
1034	CHEBI_3764	clotrimazole	PR_P11712	Cytochrome P450 2C9	molecularly_interacts_with	RO_0002436	drug_central			824	DRUG MATRIX	2017	IC50	7.0
1035	CHEBI_9566	thioridazine	PR_P33261	Cytochrome P450 2C19	molecularly_interacts_with	RO_0002436	drug_central			801	DRUG MATRIX	2017	IC50	5.0
1036	CHEBI_47519	ketoconazole	PR_P05108	Cytochrome P450 11A1	is_substrate_of	DIDEO_00000041	drug_central			286	CHEMBL	2017	IC50	5.0
1037	CHEBI_6402	leflunomide	PR_P05177	Cytochrome P450 1A2	is_substrate_of	DIDEO_00000041	drug_central			310	DRUG MATRIX	2017	IC50	6.0
1038	CHEBI_77780	sulfaphenazole	PR_P11712	Cytochrome P450 2C9	molecularly_interacts_with	RO_0002436	drug_central			876	DRUG MATRIX	2017	IC50	6.0
1039	CHEBI_50692	mifepristone	PR_P08684	Cytochrome P450 3A4	is_substrate_of	DIDEO_00000041	drug_central			632	WOMBAT-PK	2017	Ki	6.0
1040	CHEBI_4754	econazole	PR_P08684	Cytochrome P450 3A4	is_substrate_of	DIDEO_00000041	drug_central			604	DRUG MATRIX	2017	IC50	7.0
1041	CHEBI_8499	propranolol and other combinations	PR_P10635	Cytochrome P450 2D6	molecularly_interacts_with	RO_0002436	drug_central			966	DRUG MATRIX	2017	IC50	5.0
1042	CHEBI_46081	fluconazole	PR_P11712	Cytochrome P450 2C9	is_substrate_of	DIDEO_00000041	drug_central			415	CHEMBL	2017	IC50	4.0
1043	CHEBI_553827	bambuterol	PR_P10635	Cytochrome P450 2D6	molecularly_interacts_with	RO_0002436	drug_central			893	DRUG MATRIX	2017	IC50	5.0
1044	CHEBI_46081	fluconazole	PR_P11712	Cytochrome P450 2C9	molecularly_interacts_with	RO_0002436	drug_central			834	CHEMBL	2017	IC50	4.0
1045	CHEBI_4754	econazole	PR_P05177	Cytochrome P450 1A2	is_substrate_of	DIDEO_00000041	drug_central			306	DRUG MATRIX	2017	IC50	6.0
1046	CHEBI_7494	nefazodone	PR_P08684	Cytochrome P450 3A4	molecularly_interacts_with	RO_0002436	drug_central			1060	IUPHAR	2017	Ki	6.0
1047	CHEBI_6920	mibefradil	PR_P08684	Cytochrome P450 3A4	molecularly_interacts_with	RO_0002436	drug_central			1055	WOMBAT-PK	2017	Ki	6.0
1048	CHEBI_7825	oxiconazole	PR_P08684	Cytochrome P450 3A4	molecularly_interacts_with	RO_0002436	drug_central			1088	DRUG MATRIX	2017	IC50	7.0
1049	CHEBI_6715	medroxyprogesterone and estrogen	PR_P33261	Cytochrome P450 2C19	molecularly_interacts_with	RO_0002436	drug_central			781	DRUG MATRIX	2017	IC50	5.0
1050	CHEBI_3738	clemastine, combinations	PR_P33261	Cytochrome P450 2C19	molecularly_interacts_with	RO_0002436	drug_central			759	DRUG MATRIX	2017	IC50	6.0
1051	CHEBI_45979	tiabendazole	PR_P05177	Cytochrome P450 1A2	molecularly_interacts_with	RO_0002436	drug_central			743	DRUG MATRIX	2017	IC50	6.0
1052	CHEBI_31298	bopindolol	PR_P10635	Cytochrome P450 2D6	is_substrate_of	DIDEO_00000041	drug_central			473	DRUG MATRIX	2017	IC50	5.0
1053	CHEBI_63621	saquinavir	PR_P08684	Cytochrome P450 3A4	molecularly_interacts_with	RO_0002436	drug_central			1076	WOMBAT-PK	2017	IC50	5.0
1054	CHEBI_8461	prednisolone and promethazine	PR_P10635	Cytochrome P450 2D6	is_substrate_of	DIDEO_00000041	drug_central			538	WOMBAT-PK	2017	Ki	5.0
1055	CHEBI_50730	montelukast	PR_P10632	Cytochrome P450 2C8	is_substrate_of	DIDEO_00000041	drug_central			396	WOMBAT-PK	2017	Ki	5.0
1056	CHEBI_4877	ethambutol and isoniazid	PR_P08684	Cytochrome P450 3A4	is_substrate_of	DIDEO_00000041	drug_central			609	WOMBAT-PK	2017	IC50	6.0
1057	CHEBI_3348	candesartan and diuretics	PR_P11712	Cytochrome P450 2C9	molecularly_interacts_with	RO_0002436	drug_central			822	CHEMBL	2017	IC50	5.0
1058	CHEBI_9325	sulconazole	PR_P33261	Cytochrome P450 2C19	is_substrate_of	DIDEO_00000041	drug_central			383	DRUG MATRIX	2017	IC50	7.0
1059	CHEBI_7936	paroxetine	PR_P10635	Cytochrome P450 2D6	molecularly_interacts_with	RO_0002436	drug_central			953	DRUG MATRIX	2017	IC50	6.0
1060	CHEBI_3238	butenafine	PR_P10635	Cytochrome P450 2D6	is_substrate_of	DIDEO_00000041	drug_central			478	DRUG MATRIX	2017	IC50	6.0
1061	CHEBI_63619	propafenone	PR_P10635	Cytochrome P450 2D6	is_substrate_of	DIDEO_00000041	drug_central			541	DRUG MATRIX	2017	IC50	5.0
1062	CHEBI_7459	oxycodone and naloxone	PR_P10635	Cytochrome P450 2D6	molecularly_interacts_with	RO_0002436	drug_central			949	DRUG MATRIX	2017	IC50	5.0
1063	CHEBI_46081	azithromycin, fluconazole and secnidazole	PR_P33261	Cytochrome P450 2C19	molecularly_interacts_with	RO_0002436	drug_central			765	CHEMBL	2017	IC50	5.0
1064	CHEBI_9249	stanozolol	PR_P10635	Cytochrome P450 2D6	is_substrate_of	DIDEO_00000041	drug_central			555	DRUG MATRIX	2017	IC50	5.0
1065	CHEBI_7565	nifedipine and diuretics	PR_P05177	Cytochrome P450 1A2	is_substrate_of	DIDEO_00000041	drug_central			314	DRUG MATRIX	2017	IC50	6.0
1066	CHEBI_9620	tolnaftate	PR_P33261	Cytochrome P450 2C19	is_substrate_of	DIDEO_00000041	drug_central			393	DRUG MATRIX	2017	IC50	5.0
1067	CHEBI_6375	lansoprazole	PR_P33261	Cytochrome P450 2C19	is_substrate_of	DIDEO_00000041	drug_central			357	DRUG MATRIX	2017	IC50	6.0
1068	CHEBI_64318	ergotamine, combinations with psycholeptics	PR_P08684	Cytochrome P450 3A4	molecularly_interacts_with	RO_0002436	drug_central			1033	DRUG MATRIX	2017	IC50	6.0
1069	CHEBI_6375	lansoprazole, amoxicillin and metronidazole	PR_P33261	Cytochrome P450 2C19	molecularly_interacts_with	RO_0002436	drug_central			775	DRUG MATRIX	2017	IC50	6.0
1070	CHEBI_3764	clotrimazole	PR_P08684	Cytochrome P450 3A4	is_substrate_of	DIDEO_00000041	drug_central			593	WOMBAT-PK	2017	IC50	7.0
1071	CHEBI_6375	lansoprazole	PR_P33261	Cytochrome P450 2C19	molecularly_interacts_with	RO_0002436	drug_central			772	DRUG MATRIX	2017	IC50	6.0
1072	CHEBI_4659	disulfiram	PR_P05177	Cytochrome P450 1A2	molecularly_interacts_with	RO_0002436	drug_central			717	DRUG MATRIX	2017	IC50	5.0
1073	CHEBI_6030	rifampicin and isoniazid	PR_P20815	Cytochrome P450 3A5	is_substrate_of	DIDEO_00000041	drug_central			670	WOMBAT-PK	2017	IC50	4.0
1074	CHEBI_6874	methylergometrine and oxytocin	PR_P10635	Cytochrome P450 2D6	is_substrate_of	DIDEO_00000041	drug_central			518	DRUG MATRIX	2017	IC50	6.0
1075	CHEBI_7856	oxybutynin	PR_P33261	Cytochrome P450 2C19	molecularly_interacts_with	RO_0002436	drug_central			792	DRUG MATRIX	2017	IC50	6.0
1076	CHEBI_6030	isoniazid, combinations	PR_P08684	Cytochrome P450 3A4	is_substrate_of	DIDEO_00000041	drug_central			617	WOMBAT-PK	2017	IC50	5.0
1077	CHEBI_3738	clemastine, combinations	PR_P10635	Cytochrome P450 2D6	is_substrate_of	DIDEO_00000041	drug_central			487	WOMBAT-PK	2017	Ki	5.0
1078	CHEBI_9588	ticlopidine	PR_P20813	Cytochrome P450 2B6	is_substrate_of	DIDEO_00000041	drug_central			338	IUPHAR	2017	IC50	6.0
1079	CHEBI_6375	lansoprazole, amoxicillin and levofloxacin	PR_P33261	Cytochrome P450 2C19	is_substrate_of	DIDEO_00000041	drug_central			359	DRUG MATRIX	2017	IC50	6.0
1080	CHEBI_7582	nitrendipine	PR_P33261	Cytochrome P450 2C19	molecularly_interacts_with	RO_0002436	drug_central			787	DRUG MATRIX	2017	IC50	5.0
1081	CHEBI_3125	bisacodyl	PR_P11712	Cytochrome P450 2C9	is_substrate_of	DIDEO_00000041	drug_central			401	DRUG MATRIX	2017	IC50	5.0
1082	CHEBI_8435	prochlorperazine	PR_P10635	Cytochrome P450 2D6	is_substrate_of	DIDEO_00000041	drug_central			536	DRUG MATRIX	2017	IC50	6.0
1083	CHEBI_7936	paroxetine	PR_P10635	Cytochrome P450 2D6	is_substrate_of	DIDEO_00000041	drug_central			530	DRUG MATRIX	2017	IC50	6.0
1084	CHEBI_3753	clomifene	PR_P10635	Cytochrome P450 2D6	is_substrate_of	DIDEO_00000041	drug_central			488	DRUG MATRIX	2017	IC50	5.0
1085	CHEBI_52010	chlorphenamine	PR_P10635	Cytochrome P450 2D6	molecularly_interacts_with	RO_0002436	drug_central			903	WOMBAT-PK	2017	Ki	4.0
1086	CHEBI_7575	nimodipine	PR_P33261	Cytochrome P450 2C19	is_substrate_of	DIDEO_00000041	drug_central			370	DRUG MATRIX	2017	IC50	5.0
1087	CHEBI_6076	itraconazole	PR_P08684	Cytochrome P450 3A4	molecularly_interacts_with	RO_0002436	drug_central			1049	DRUG MATRIX	2017	IC50	6.0
1088	CHEBI_9753	troglitazone	PR_P19224	UDP-glucuronosyltransferase 1-6	molecularly_interacts_with	RO_0002436	drug_central			1119	CHEMBL	2017	Ki	4.0
1089	CHEBI_51164	lisuride	PR_P10635	Cytochrome P450 2D6	is_substrate_of	DIDEO_00000041	drug_central			513	DRUG MATRIX	2017	IC50	7.0
1090	CHEBI_7550	nicardipine	PR_P08684	Cytochrome P450 3A4	is_substrate_of	DIDEO_00000041	drug_central			636	WOMBAT-PK	2017	IC50	6.0
1091	CHEBI_45409	dasabuvir, ombitasvir, paritaprevir and ritonavir	PR_P10635	Cytochrome P450 2D6	is_substrate_of	DIDEO_00000041	drug_central			550	DRUG MATRIX	2017	IC50	4.0
1092	CHEBI_40050	amprenavir	PR_P08684	Cytochrome P450 3A4	molecularly_interacts_with	RO_0002436	drug_central			999	DRUG MATRIX	2017	IC50	6.0
1093	CHEBI_6375	lansoprazole, clarithromycin and tinidazole	PR_P10635	Cytochrome P450 2D6	is_substrate_of	DIDEO_00000041	drug_central			510	DRUG MATRIX	2017	IC50	5.0
1094	CHEBI_10023	voriconazole	PR_P33261	Cytochrome P450 2C19	molecularly_interacts_with	RO_0002436	drug_central			806	CHEMBL	2017	IC50	4.0
1095	CHEBI_3223	buspirone	PR_P08684	Cytochrome P450 3A4	is_substrate_of	DIDEO_00000041	drug_central			587	WOMBAT-PK	2017	Ki	5.0
2503	CHEBI_47519	ketoconazole	PR_P08684	CYP3A4	inhibits	RO_0002449	FDA		178		PL	2017		
1096	CHEBI_50305	podophyllotoxin	PR_P33261	Cytochrome P450 2C19	molecularly_interacts_with	RO_0002436	drug_central			808	DRUG MATRIX	2017	IC50	5.0
1097	CHEBI_7582	enalapril and nitrendipine	PR_P33261	Cytochrome P450 2C19	is_substrate_of	DIDEO_00000041	drug_central			371	DRUG MATRIX	2017	IC50	5.0
1098	CHEBI_9249	stanozolol	PR_P11712	Cytochrome P450 2C9	molecularly_interacts_with	RO_0002436	drug_central			873	DRUG MATRIX	2017	IC50	5.0
1099	CHEBI_9325	sulconazole	PR_P11712	Cytochrome P450 2C9	is_substrate_of	DIDEO_00000041	drug_central			453	DRUG MATRIX	2017	IC50	6.0
1100	CHEBI_48273	rizatriptan	PR_P10635	Cytochrome P450 2D6	molecularly_interacts_with	RO_0002436	drug_central			977	WOMBAT-PK	2017	Ki	4.0
1101	CHEBI_8060	phenelzine	PR_P08684	Cytochrome P450 3A4	molecularly_interacts_with	RO_0002436	drug_central			1068	DRUG MATRIX	2017	IC50	5.0
1102	CHEBI_6030	streptomycin and isoniazid	PR_P08684	Cytochrome P450 3A4	is_substrate_of	DIDEO_00000041	drug_central			621	WOMBAT-PK	2017	IC50	5.0
1103	CHEBI_5296	gemfibrozil	PR_P11712	Cytochrome P450 2C9	molecularly_interacts_with	RO_0002436	drug_central			836	WOMBAT-PK	2017	Ki	4.0
1104	CHEBI_7640	nortriptyline	PR_P33261	Cytochrome P450 2C19	molecularly_interacts_with	RO_0002436	drug_central			788	DRUG MATRIX	2017	IC50	5.0
1105	CHEBI_2675	amoxapine	PR_P10635	Cytochrome P450 2D6	molecularly_interacts_with	RO_0002436	drug_central			889	DRUG MATRIX	2017	IC50	5.0
1106	CHEBI_47519	ketoconazole	PR_P19099	Cytochrome P450 11B2, mitochondrial	is_substrate_of	DIDEO_00000041	drug_central			293	SCIENTIFIC LITERATURE	2017	IC50	7.0
1107	CHEBI_4672	docetaxel	PR_P08684	Cytochrome P450 3A4	is_substrate_of	DIDEO_00000041	drug_central			603	DRUG MATRIX	2017	IC50	5.0
1108	CHEBI_9325	sulconazole	PR_P10635	Cytochrome P450 2D6	is_substrate_of	DIDEO_00000041	drug_central			556	DRUG MATRIX	2017	IC50	6.0
1109	CHEBI_31687	idebenone	PR_P08684	Cytochrome P450 3A4	molecularly_interacts_with	RO_0002436	drug_central			1039	DRUG MATRIX	2017	IC50	5.0
1110	CHEBI_39548	atorvastatin	PR_P08684	Cytochrome P450 3A4	is_substrate_of	DIDEO_00000041	drug_central			579	CHEMBL	2017	IC50	5.0
1111	CHEBI_9168	sirolimus	PR_P33261	Cytochrome P450 2C19	is_substrate_of	DIDEO_00000041	drug_central			380	DRUG MATRIX	2017	IC50	5.0
1112	CHEBI_4026	cyclophosphamide	PR_P08684	Cytochrome P450 3A4	molecularly_interacts_with	RO_0002436	drug_central			1021	WOMBAT-PK	2017	IC50	5.0
1113	CHEBI_6919	mezlocillin	PR_P08684	Cytochrome P450 3A4	molecularly_interacts_with	RO_0002436	drug_central			1054	WOMBAT-PK	2017	IC50	5.0
1114	CHEBI_6919	mezlocillin	PR_P11712	Cytochrome P450 2C9	is_substrate_of	DIDEO_00000041	drug_central			429	WOMBAT-PK	2017	IC50	4.0
1115	CHEBI_6538	loratadine	PR_P33261	Cytochrome P450 2C19	is_substrate_of	DIDEO_00000041	drug_central			364	DRUG MATRIX	2017	IC50	7.0
1116	CHEBI_45409	lopinavir and ritonavir	PR_P08684	Cytochrome P450 3A4	molecularly_interacts_with	RO_0002436	drug_central			1073	WOMBAT-PK	2017	IC50	7.0
1117	CHEBI_45285	pyrazinamide	PR_P20815	Cytochrome P450 3A5	molecularly_interacts_with	RO_0002436	drug_central			1103	WOMBAT-PK	2017	IC50	4.0
1118	CHEBI_6030	thioacetazone and isoniazid	PR_P08684	Cytochrome P450 3A4	molecularly_interacts_with	RO_0002436	drug_central			1048	WOMBAT-PK	2017	IC50	5.0
1119	CHEBI_3348	candesartan and diuretics	PR_P08684	Cytochrome P450 3A4	molecularly_interacts_with	RO_0002436	drug_central			1015	CHEMBL	2017	IC50	5.0
1120	CHEBI_7825	oxiconazole	PR_P11712	Cytochrome P450 2C9	molecularly_interacts_with	RO_0002436	drug_central			884	DRUG MATRIX	2017	IC50	5.0
1121	CHEBI_4877	rifampicin, pyrazinamide, ethambutol and isoniazid	PR_P20815	Cytochrome P450 3A5	is_substrate_of	DIDEO_00000041	drug_central			666	WOMBAT-PK	2017	IC50	4.0
1122	CHEBI_6375	lansoprazole, tetracycline and metronidazole	PR_P33261	Cytochrome P450 2C19	is_substrate_of	DIDEO_00000041	drug_central			363	DRUG MATRIX	2017	IC50	6.0
1123	CHEBI_7565	nifedipine, combinations	PR_P05177	Cytochrome P450 1A2	is_substrate_of	DIDEO_00000041	drug_central			315	DRUG MATRIX	2017	IC50	6.0
1124	CHEBI_37941	clopidogrel	PR_P20813	Cytochrome P450 2B6	is_substrate_of	DIDEO_00000041	drug_central			337	WOMBAT-PK	2017	Ki	6.0
1125	CHEBI_9249	stanozolol	PR_P33261	Cytochrome P450 2C19	is_substrate_of	DIDEO_00000041	drug_central			382	DRUG MATRIX	2017	IC50	7.0
1126	CHEBI_47519	ketoconazole	PR_P08684	Cytochrome P450 3A4	molecularly_interacts_with	RO_0002436	drug_central			1050	WOMBAT-PK	2017	Ki	7.0
1127	CHEBI_5118	fluoxetine and psycholeptics	PR_P10635	Cytochrome P450 2D6	molecularly_interacts_with	RO_0002436	drug_central			920	DRUG MATRIX	2017	IC50	6.0
1128	CHEBI_9757	tropicamide, combinations	PR_P33261	Cytochrome P450 2C19	is_substrate_of	DIDEO_00000041	drug_central			390	DRUG MATRIX	2017	IC50	6.0
1129	CHEBI_37924	atazanavir and cobicistat	PR_P05177	Cytochrome P450 1A2	is_substrate_of	DIDEO_00000041	drug_central			303	WOMBAT-PK	2017	Ki	4.0
1130	CHEBI_8499	propranolol	PR_P10635	Cytochrome P450 2D6	molecularly_interacts_with	RO_0002436	drug_central			965	DRUG MATRIX	2017	IC50	5.0
1131	CHEBI_7465	bupropion and naltrexone	PR_P10635	Cytochrome P450 2D6	molecularly_interacts_with	RO_0002436	drug_central			941	DRUG MATRIX	2017	IC50	6.0
1132	CHEBI_8673	pyrimethamine	PR_P11712	Cytochrome P450 2C9	is_substrate_of	DIDEO_00000041	drug_central			444	WOMBAT-PK	2017	Ki	4.0
1133	CHEBI_9325	sulconazole	PR_P10635	Cytochrome P450 2D6	molecularly_interacts_with	RO_0002436	drug_central			979	DRUG MATRIX	2017	IC50	6.0
1134	CHEBI_47381	diclofenac and antiinfectives	PR_Q9HAW8	UDP-glucuronosyltransferase 1-10	is_substrate_of	DIDEO_00000041	drug_central			686	CHEMBL	2017	Ki	4.0
1135	CHEBI_47381	diclofenac and antiinfectives	PR_O60656	UDP-glucuronosyltransferase 1-9	molecularly_interacts_with	RO_0002436	drug_central			1125	CHEMBL	2017	Ki	4.0
1136	CHEBI_9168	sirolimus	PR_P11712	Cytochrome P450 2C9	molecularly_interacts_with	RO_0002436	drug_central			872	DRUG MATRIX	2017	IC50	5.0
1137	CHEBI_6375	lansoprazole, amoxicillin and levofloxacin	PR_P33261	Cytochrome P450 2C19	molecularly_interacts_with	RO_0002436	drug_central			774	DRUG MATRIX	2017	IC50	6.0
1138	CHEBI_9757	tropicamide, combinations	PR_P11712	Cytochrome P450 2C9	molecularly_interacts_with	RO_0002436	drug_central			880	DRUG MATRIX	2017	IC50	6.0
1139	CHEBI_3738	clemastine, combinations	PR_P10635	Cytochrome P450 2D6	molecularly_interacts_with	RO_0002436	drug_central			908	WOMBAT-PK	2017	Ki	5.0
1140	CHEBI_7772	omeprazole, amoxicillin and metronidazole	PR_P05177	Cytochrome P450 1A2	is_substrate_of	DIDEO_00000041	drug_central			319	WOMBAT-PK	2017	IC50	4.0
1141	CHEBI_68639	abiraterone	PR_P15538	Cytochrome P450 11B1, mitochondrial	molecularly_interacts_with	RO_0002436	drug_central			704	CHEMBL	2017	IC50	5.0
1142	CHEBI_45409	ombitasvir, paritaprevir and ritonavir	PR_P08684	Cytochrome P450 3A4	molecularly_interacts_with	RO_0002436	drug_central			1074	WOMBAT-PK	2017	IC50	7.0
1143	CHEBI_39548	atorvastatin and amlodipine	PR_P08684	Cytochrome P450 3A4	molecularly_interacts_with	RO_0002436	drug_central			1008	CHEMBL	2017	IC50	5.0
1144	CHEBI_5296	gemfibrozil	PR_P10632	Cytochrome P450 2C8	molecularly_interacts_with	RO_0002436	drug_central			810	WOMBAT-PK	2017	Ki	5.0
1145	CHEBI_28462	ajmaline	PR_P10635	Cytochrome P450 2D6	molecularly_interacts_with	RO_0002436	drug_central			887	DRUG MATRIX	2017	IC50	6.0
1146	CHEBI_9325	sulconazole	PR_P08684	Cytochrome P450 3A4	is_substrate_of	DIDEO_00000041	drug_central			651	DRUG MATRIX	2017	IC50	7.0
1147	CHEBI_3181	bromocriptine	PR_P08684	Cytochrome P450 3A4	is_substrate_of	DIDEO_00000041	drug_central			586	DRUG MATRIX	2017	IC50	5.0
1148	CHEBI_7936	paroxetine	PR_P05177	Cytochrome P450 1A2	molecularly_interacts_with	RO_0002436	drug_central			734	WOMBAT-PK	2017	IC50	4.0
1149	CHEBI_47381	diclofenac and antiinfectives	PR_P19224	UDP-glucuronosyltransferase 1-6	molecularly_interacts_with	RO_0002436	drug_central			1117	CHEMBL	2017	Ki	4.0
1150	CHEBI_3753	clomifene	PR_P10635	Cytochrome P450 2D6	molecularly_interacts_with	RO_0002436	drug_central			909	DRUG MATRIX	2017	IC50	5.0
1151	CHEBI_50692	mifepristone	PR_P08684	Cytochrome P450 3A4	molecularly_interacts_with	RO_0002436	drug_central			1058	WOMBAT-PK	2017	Ki	6.0
1152	CHEBI_7772	omeprazole, amoxicillin and clarithromycin	PR_P33261	Cytochrome P450 2C19	is_substrate_of	DIDEO_00000041	drug_central			375	WOMBAT-PK	2017	Ki	5.0
1153	CHEBI_9948	verapamil	PR_P08684	Cytochrome P450 3A4	molecularly_interacts_with	RO_0002436	drug_central			1082	IUPHAR	2017	Ki	6.0
1154	CHEBI_8081	phentolamine	PR_P10635	Cytochrome P450 2D6	is_substrate_of	DIDEO_00000041	drug_central			534	DRUG MATRIX	2017	IC50	5.0
1155	CHEBI_4910	etomidate	PR_P19099	Cytochrome P450 11B2, mitochondrial	is_substrate_of	DIDEO_00000041	drug_central			292	CHEMBL	2017	IC50	10.0
1156	CHEBI_37924	atazanavir	PR_P05177	Cytochrome P450 1A2	is_substrate_of	DIDEO_00000041	drug_central			302	WOMBAT-PK	2017	Ki	4.0
1157	CHEBI_7789	orphenadrine, combinations	PR_P10635	Cytochrome P450 2D6	is_substrate_of	DIDEO_00000041	drug_central			528	DRUG MATRIX	2017	IC50	6.0
1158	CHEBI_135370	aprindine	PR_P10635	Cytochrome P450 2D6	is_substrate_of	DIDEO_00000041	drug_central			469	WOMBAT-PK	2017	Ki	7.0
1159	CHEBI_28462	ajmaline	PR_P10635	Cytochrome P450 2D6	is_substrate_of	DIDEO_00000041	drug_central			465	DRUG MATRIX	2017	IC50	6.0
1160	CHEBI_10023	voriconazole	PR_P08684	Cytochrome P450 3A4	molecularly_interacts_with	RO_0002436	drug_central			1085	CHEMBL	2017	IC50	4.0
1161	CHEBI_6820	methapyrilene	PR_P10635	Cytochrome P450 2D6	is_substrate_of	DIDEO_00000041	drug_central			516	DRUG MATRIX	2017	IC50	5.0
1162	CHEBI_3181	bromocriptine	PR_P08684	Cytochrome P450 3A4	molecularly_interacts_with	RO_0002436	drug_central			1011	DRUG MATRIX	2017	IC50	5.0
1163	CHEBI_45409	dasabuvir, ombitasvir, paritaprevir and ritonavir	PR_P11712	Cytochrome P450 2C9	molecularly_interacts_with	RO_0002436	drug_central			868	DRUG MATRIX	2017	IC50	7.0
1164	CHEBI_45409	ombitasvir, paritaprevir and ritonavir	PR_P08684	Cytochrome P450 3A4	is_substrate_of	DIDEO_00000041	drug_central			647	WOMBAT-PK	2017	IC50	7.0
1165	CHEBI_4754	econazole	PR_P10635	Cytochrome P450 2D6	is_substrate_of	DIDEO_00000041	drug_central			496	DRUG MATRIX	2017	IC50	6.0
1166	CHEBI_2687	amsacrine	PR_P10635	Cytochrome P450 2D6	is_substrate_of	DIDEO_00000041	drug_central			468	WOMBAT-PK	2017	Ki	5.0
1167	CHEBI_7825	oxiconazole	PR_P11712	Cytochrome P450 2C9	is_substrate_of	DIDEO_00000041	drug_central			463	DRUG MATRIX	2017	IC50	5.0
1168	CHEBI_5441	glibenclamide	PR_P11712	Cytochrome P450 2C9	molecularly_interacts_with	RO_0002436	drug_central			837	DRUG MATRIX	2017	IC50	5.0
1169	CHEBI_6532	loperamide, combinations	PR_P10635	Cytochrome P450 2D6	is_substrate_of	DIDEO_00000041	drug_central			515	DRUG MATRIX	2017	IC50	5.0
1170	CHEBI_9720	trihexyphenidyl	PR_P10635	Cytochrome P450 2D6	molecularly_interacts_with	RO_0002436	drug_central			985	DRUG MATRIX	2017	IC50	5.0
1171	CHEBI_39548	atorvastatin	PR_P08684	Cytochrome P450 3A4	molecularly_interacts_with	RO_0002436	drug_central			1003	CHEMBL	2017	IC50	5.0
1172	CHEBI_9620	tolnaftate	PR_P33261	Cytochrome P450 2C19	molecularly_interacts_with	RO_0002436	drug_central			809	DRUG MATRIX	2017	IC50	5.0
1173	CHEBI_6874	methylergometrine	PR_P10635	Cytochrome P450 2D6	is_substrate_of	DIDEO_00000041	drug_central			517	DRUG MATRIX	2017	IC50	6.0
1174	CHEBI_3545	cefapirin	PR_P20815	Cytochrome P450 3A5	molecularly_interacts_with	RO_0002436	drug_central			1091	WOMBAT-PK	2017	IC50	5.0
1175	CHEBI_3994	cyclizine, combinations	PR_P10635	Cytochrome P450 2D6	molecularly_interacts_with	RO_0002436	drug_central			912	DRUG MATRIX	2017	IC50	5.0
1176	CHEBI_101278	diltiazem	PR_P08684	Cytochrome P450 3A4	is_substrate_of	DIDEO_00000041	drug_central			602	DRUG MATRIX	2017	IC50	5.0
1177	CHEBI_6343	labetalol and thiazides	PR_P10635	Cytochrome P450 2D6	molecularly_interacts_with	RO_0002436	drug_central			926	DRUG MATRIX	2017	IC50	6.0
1178	CHEBI_52010	chlorphenamine, combinations	PR_P10635	Cytochrome P450 2D6	is_substrate_of	DIDEO_00000041	drug_central			483	WOMBAT-PK	2017	Ki	4.0
1179	CHEBI_77032	bromhexine	PR_P10635	Cytochrome P450 2D6	is_substrate_of	DIDEO_00000041	drug_central			475	DRUG MATRIX	2017	IC50	6.0
1180	CHEBI_47381	diclofenac, combinations	PR_O60656	UDP-glucuronosyltransferase 1-9	is_substrate_of	DIDEO_00000041	drug_central			698	CHEMBL	2017	Ki	4.0
1181	CHEBI_7582	nitrendipine	PR_P33261	Cytochrome P450 2C19	is_substrate_of	DIDEO_00000041	drug_central			372	DRUG MATRIX	2017	IC50	5.0
2506	CHEBI_5296	gemfibrozil	PR_P08183	P-gp	molecularly_interacts_with	RO_0002436	FDA		520		PL	2017		
1182	CHEBI_4910	etomidate	PR_P15538	Cytochrome P450 11B1, mitochondrial	is_substrate_of	DIDEO_00000041	drug_central			287	CHEMBL	2017	IC50	9.0
1183	CHEBI_31624	fluorescein, combinations	PR_P33261	Cytochrome P450 2C19	molecularly_interacts_with	RO_0002436	drug_central			768	DRUG MATRIX	2017	IC50	6.0
1184	CHEBI_72291	darunavir and cobicistat	PR_P08684	Cytochrome P450 3A	molecularly_interacts_with	RO_0002436	drug_central			993	SCIENTIFIC LITERATURE	2017	Ki	6.0
1185	CHEBI_9325	sulconazole	PR_P08684	Cytochrome P450 3A4	molecularly_interacts_with	RO_0002436	drug_central			1078	DRUG MATRIX	2017	IC50	7.0
